Time,Value
6480,525.9143412678667
6481,856.2886126093915
6482,458.01072210311565
6483,117.45854431012424
6484,531.3259694315911
6485,923.5738424286797
6486,279.4776199801215
6487,922.2436410500093
6488,847.7080295147925
6489,267.88778738659164
6490,118.86168609256174
6491,728.1003746328342
6492,635.723077049043
6493,899.0726523298445
6494,727.5954313166991
6495,453.377218194686
6496,113.265655716249
6497,969.067085040587
6498,809.8775907535353
6499,324.1512235780216
6500,595.0512604988996
6501,920.7182108949235
6502,43.340537528774895
6503,427.1421790786731
6504,224.13201023911967
6505,789.3226820498008
6506,797.8264038593259
6507,224.42518993119165
6508,510.4035098690619
6509,360.3343410601719
6510,681.3873360755136
6511,555.5736755893782
6512,79.98029991510477
6513,897.5916835950992
6514,43.011944354672615
6515,650.5206827715883
6516,683.0591885264997
6517,969.3569697011989
6518,931.6623738393223
6519,903.2268517852838
6520,936.842497086494
6521,284.45000231991014
6522,672.1694190971765
6523,918.2735179146143
6524,680.4624161083261
6525,243.35188578015635
6526,935.5138791781418
6527,593.8740915315859
6528,13.754708169533203
6529,928.6938018713678
6530,505.0769785800657
6531,689.1951790326198
6532,778.4107066956365
6533,39.46627571075071
6534,869.0703969531686
6535,991.5465731822009
6536,22.492830864940643
6537,899.4993601135565
6538,838.090155814145
6539,768.6756495846557
6540,834.8699995986517
6541,258.65982053465734
6542,515.7498135370475
6543,429.9533611909065
6544,697.5331617448222
6545,34.36873469431213
6546,943.8712878312103
6547,985.6040156175651
6548,934.2211917414683
6549,841.1133232235526
6550,424.6675525283518
6551,62.28642949279379
6552,920.3446657450107
6553,771.705368630359
6554,604.8116426788674
6555,617.7530772062161
6556,556.879082498286
6557,502.16936860525277
6558,992.1185191073104
6559,105.08722902050135
6560,995.4690602633098
6561,616.2383727803934
6562,46.25311725042796
6563,68.3201114369435
6564,605.1125105560507
6565,841.4577072585536
6566,844.8814842262533
6567,516.5378596382392
6568,401.3661205105674
6569,333.88229511691117
6570,828.896644137956
6571,867.9774698051032
6572,539.6470658934752
6573,513.6964872673494
6574,231.2714927559779
6575,501.10130703996833
6576,167.3576337998809
6577,903.9169693822546
6578,134.13534717825976
6579,789.5604795945138
6580,111.2513634613385
6581,529.6973953509862
6582,748.7326187672473
6583,257.0468777467865
6584,90.56408129141215
6585,671.4052752931073
6586,292.1572113796923
6587,34.29174353822219
6588,17.734849949187655
6589,194.4604169768644
6590,274.3588172470654
6591,587.4351722805293
6592,166.68206397339466
6593,741.2024678139859
6594,627.8583511657329
6595,312.3090041746626
6596,545.6218350641275
6597,997.0169836722607
6598,235.36285145144916
6599,978.5768916500344
6600,256.5994745066733
6601,216.8337328957132
6602,818.2832517867702
6603,538.4848452418759
6604,718.0249089040258
6605,696.0523206882303
6606,215.2652363208787
6607,396.14941230316003
6608,238.04607908228573
6609,117.43902116017847
6610,597.5139969540786
6611,743.6434835059011
6612,17.672931175899436
6613,916.8493959288118
6614,552.2226392687974
6615,550.2559458660926
6616,784.17598943783
6617,455.3937613848765
6618,343.9267881228333
6619,589.2429119606218
6620,394.67007096665924
6621,646.1694076153453
6622,87.6923582739843
6623,495.9789988675818
6624,723.7330256044975
6625,72.28736913430924
6626,238.17677574475658
6627,501.92877300703395
6628,920.1112838646551
6629,446.8074050856756
6630,206.34811540470653
6631,86.99067625651695
6632,495.64873473083696
6633,659.0390825647356
6634,251.53920566795142
6635,226.01693019657853
6636,361.8158201126102
6637,906.4469150460574
6638,758.813863139109
6639,7.37666506758697
6640,588.7489635707417
6641,659.860923197241
6642,956.3052231623167
6643,50.44811269276357
6644,36.73811681498242
6645,437.6859439553593
6646,258.95541324704357
6647,310.58892470960626
6648,375.1575147491907
6649,541.869356287986
6650,25.205341701729342
6651,996.0854262110184
6652,116.8174410655597
6653,635.9572793365696
6654,716.1048622440718
6655,388.91411457339484
6656,873.6308959369048
6657,779.7493101248504
6658,429.2799232223691
6659,513.7631866718052
6660,399.77901804934197
6661,562.2887747541259
6662,273.91111446691286
6663,66.94497654631247
6664,107.97980298519312
6665,253.6173359602039
6666,897.3586174699291
6667,1.7367240885413922
6668,748.8380244849178
6669,211.52076095018893
6670,961.2365721530903
6671,610.5868167534624
6672,18.661854384926915
6673,12.688437743554836
6674,759.99471899527
6675,798.5065679627462
6676,250.8262637875139
6677,659.2902474713142
6678,478.5067740383982
6679,169.62839845337757
6680,641.1768141366422
6681,646.964426496504
6682,144.53770892570432
6683,580.9709402949562
6684,137.56747630068412
6685,381.68566253874644
6686,357.6906181148004
6687,558.8582557062088
6688,174.16182102164782
6689,908.6353233971154
6690,582.7202253483626
6691,450.5168850055008
6692,314.3525437418085
6693,335.50450562175354
6694,293.7444320972189
6695,364.9743527168715
6696,555.5926617966321
6697,566.0626443910603
6698,267.1994616605736
6699,460.64231148953985
6700,808.8266086786535
6701,493.64132118790894
6702,299.8659112122028
6703,161.81653750385837
6704,726.676069488589
6705,846.6481893050862
6706,560.1238283497729
6707,631.8944875678269
6708,71.77888756712109
6709,661.2882348593375
6710,832.3382993921954
6711,502.35778308615534
6712,145.09848163606276
6713,24.591249087811647
6714,375.8364391873973
6715,504.659200834784
6716,184.05802871321282
6717,794.9839250079403
6718,969.5607919711741
6719,459.7359479750534
6720,602.5029503514545
6721,1.0
6722,377.56037404399666
6723,93.84457512127169
6724,45.582467694635575
6725,372.13158236352336
6726,166.9402046816007
6727,166.20774789246119
6728,954.9726077347182
6729,520.5441637320092
6730,929.8312095831209
6731,452.87808768490555
6732,830.6173674805376
6733,197.7474328647854
6734,834.5638515812761
6735,647.9689963040684
6736,361.959684548879
6737,663.9806117922907
6738,859.1682093982653
6739,945.4024962994674
6740,916.8029419754198
6741,67.00667183443636
6742,490.10422817182564
6743,662.50060304546
6744,174.38755637294008
6745,296.58238327221824
6746,7.724906305925881
6747,846.0447234483177
6748,528.8644382855199
6749,97.1703098519719
6750,787.6377289992885
6751,750.2788557863001
6752,230.9455167808113
6753,850.3038229180232
6754,579.7751495947642
6755,253.30810972891672
6756,446.6325812659775
6757,637.4110657069047
6758,273.492949843448
6759,190.58491530115273
6760,456.4500132605539
6761,690.2475791954695
6762,984.9439318283231
6763,93.2023665459555
6764,503.89589668425333
6765,387.0050559815247
6766,513.1629277010014
6767,920.2892882975635
6768,802.3105029162626
6769,468.61201800763695
6770,123.13834876617672
6771,609.0520294897051
6772,949.0044847894819
6773,721.165981381062
6774,420.5173768834776
6775,314.0078979790645
6776,947.8413600921228
6777,282.6024461857329
6778,676.5874275523954
6779,940.6444128461055
6780,426.3146840206926
6781,859.9088603172529
6782,223.88450674592664
6783,872.1249451661464
6784,15.710144605476172
6785,226.22334155900666
6786,635.6419475189952
6787,228.09228285429631
6788,140.53386765827082
6789,962.5515736481716
6790,692.0054533988629
6791,614.860274573174
6792,681.4898416764216
6793,733.9305232656192
6794,679.5518415989328
6795,478.8782717020741
6796,595.3271300222274
6797,655.4694675453352
6798,411.9722719111341
6799,655.1443669609307
6800,903.3360972165427
6801,273.29959311964444
6802,596.0593475866028
6803,312.1433251880926
6804,624.8074661431232
6805,742.7467217133741
6806,15.652071578538768
6807,981.9818776377944
6808,297.1911658604164
6809,746.9643559700331
6810,560.1427345095642
6811,4.4377960796408304
6812,902.5495752097504
6813,919.5236213683224
6814,75.09148311083102
6815,312.9885853320369
6816,802.7469458094167
6817,160.6583170146261
6818,480.4922363239828
6819,708.1529796486449
6820,528.6347244593153
6821,368.8555470261114
6822,811.1348883333047
6823,501.0769071000872
6824,7.096916867742777
6825,648.8048340200081
6826,765.9584810283269
6827,682.7932363396801
6828,460.05050992062723
6829,925.1001547702647
6830,634.1614283812263
6831,819.9768875047878
6832,777.0612284165215
6833,768.3676521912181
6834,32.62077313812732
6835,112.67012330864962
6836,281.03904340937345
6837,893.4950412816462
6838,505.0541676709737
6839,499.23854220078437
6840,622.0757580908131
6841,686.0080321521821
6842,58.92392904572019
6843,474.1151686903778
6844,208.60827830078213
6845,21.144774913214626
6846,895.6653454033443
6847,368.5273599378113
6848,583.2911918389194
6849,976.6484117908248
6850,153.97956606979264
6851,552.8257165181408
6852,237.86209559135145
6853,883.9311714462943
6854,195.60263954215748
6855,534.5460601984087
6856,98.77619559896762
6857,87.19553945484326
6858,10.48300808512393
6859,289.8358988684461
6860,493.9668472430386
6861,415.1886345010919
6862,808.435874489376
6863,978.9511832190078
6864,28.59973633299351
6865,797.0843236912024
6866,865.7308103588966
6867,498.7954213372729
6868,938.3425560751682
6869,263.25170075488256
6870,194.36741785103197
6871,749.8815732880518
6872,494.4307151902832
6873,711.0294315044049
6874,138.8669541393984
6875,591.3246126780581
6876,865.1472054108563
6877,925.063849094862
6878,1000.0
6879,334.5780348873457
6880,177.3944594924341
6881,232.89401461412214
6882,496.49201406888096
6883,691.9275172904246
6884,50.973104705620116
6885,966.4124603481366
6886,112.33341034278789
6887,800.2697758510443
6888,645.0347737331687
6889,758.6981588898377
6890,860.6226614725504
6891,746.187524945982
6892,224.4118777498239
6893,129.48993532722676
6894,803.2893331062681
6895,161.29762051501834
6896,74.1735751754957
6897,372.7386232506566
6898,641.2709748960606
6899,845.9330351325724
6900,834.0848770244675
6901,926.1354936534594
6902,179.35488728915942
6903,309.26088408754157
6904,28.86080811806889
6905,818.2649329591001
6906,783.9343608890939
6907,241.23331153791412
6908,112.74546739981436
6909,227.35504484734147
6910,655.8853694535749
6911,203.10638648502814
6912,446.959972912335
6913,90.60671795065456
6914,122.87355424996608
6915,917.5980181630673
6916,13.86060550855858
6917,783.3362127805633
6918,187.8839713991045
6919,920.8640411679777
6920,279.06398791523355
6921,752.6096282345306
6922,768.6304013326936
6923,153.8314690159915
6924,930.4690971035484
6925,53.31775403460919
6926,871.2152001156278
6927,667.2028447910066
6928,224.8022463901753
6929,841.3002847489746
6930,2.6670510008108383
6931,620.755769803478
6932,41.489759226411756
6933,270.7088675475349
6934,120.04844770107499
6935,396.64453774207175
6936,558.4124669677863
6937,567.2772907050137
6938,983.3782444752019
6939,545.4146480117292
6940,675.9580283757231
6941,95.32208220761076
6942,869.8287007866348
6943,529.4708676523683
6944,277.2480532915883
6945,619.5367141638673
6946,760.1244951255366
6947,816.332915795043
6948,498.569461219327
6949,273.23637947758704
6950,703.0494849071852
6951,902.1518406814005
6952,524.0299995826424
6953,993.7575951442559
6954,231.11757112525635
6955,402.8975892866447
6956,874.5288471615884
6957,848.1945682309566
6958,764.7819396692049
6959,966.7414466890135
6960,842.6704842935804
6961,932.8873972773043
6962,370.63879953252865
6963,67.57383738890995
6964,713.2530252836532
6965,223.1481955610523
6966,653.5729491055183
6967,676.1556566851457
6968,752.9878560903303
6969,296.17533900157315
6970,798.395091647686
6971,605.3897838943095
6972,594.9315279397279
6973,930.6534593074297
6974,963.1679988479614
6975,310.43704568991126
6976,861.6539039690033
6977,118.32389252084104
6978,420.4594353066097
6979,637.4095882302421
6980,964.7901466667096
6981,714.7268430887295
6982,425.8066383693327
6983,902.6100198233738
6984,532.3750730053757
6985,432.07423911131485
6986,821.4556748718426
6987,839.1668049322028
6988,512.1719232084051
6989,973.451678112883
6990,176.20108197969373
6991,54.30717595811622
6992,965.1235254305074
6993,799.4616548758572
6994,910.7049997812755
6995,944.7783078578933
6996,103.86133940167461
6997,40.827178165775834
6998,726.2197225988182
6999,340.84809176869845
7000,878.0040444722813
7001,45.82490950220912
7002,175.68092214105937
7003,577.0544075008669
7004,843.3755396598127
7005,66.98535341299306
7006,798.641727936876
7007,352.21739294950453
7008,509.5075801533781
7009,259.813398556626
7010,440.3520286817244
7011,732.6589511006329
7012,306.4868987082498
7013,194.482013815648
7014,539.0808389855596
7015,195.506924434605
7016,740.5545459619198
7017,46.8194270489879
7018,479.9795957098567
7019,509.02765308406606
7020,863.4521425273588
7021,758.8338386245894
7022,987.6232280467021
7023,567.4012490243648
7024,76.76304909635783
7025,863.2812309992746
7026,152.8223762113155
7027,319.03859745961023
7028,578.4229661512202
7029,48.88682867279659
7030,398.1066221096425
7031,286.1885698685241
7032,639.3587997292294
7033,50.28663212351131
7034,18.402375202424768
7035,518.9098173301888
7036,988.5538622388226
7037,39.84648134922558
7038,472.6772381987857
7039,314.7500687946933
7040,236.23580338388052
7041,760.4600886762079
7042,56.04832601199371
7043,254.74239522249434
7044,136.59626989400093
7045,637.806887937911
7046,904.9074869776837
7047,895.6890933960832
7048,395.80100554935143
7049,390.5141982981937
7050,898.5094231251354
7051,36.918315694387495
7052,964.611855256291
7053,9.125701411155859
7054,50.63269605450164
7055,38.229134834685865
7056,986.0663056463262
7057,410.58233731305614
7058,194.4577167944139
7059,154.2278678049863
7060,580.073980574866
7061,851.0017057334169
7062,642.7173146222316
7063,245.53137559333618
7064,856.169961487163
7065,897.5924758036768
7066,669.1746280177398
7067,64.57187637757083
7068,349.87742270049716
7069,521.8099481814459
7070,949.4683446657491
7071,612.3772626501182
7072,892.383541167296
7073,212.88270192075373
7074,981.6415941199992
7075,33.606669472223174
7076,718.1531076616678
7077,614.2299933764032
7078,275.92353414255075
7079,99.55256112769982
7080,533.7561948120315
7081,46.554883611809565
7082,303.56326744572704
7083,337.2724770188719
7084,206.84325105044434
7085,792.9282388153806
7086,843.9779762800616
7087,660.2921232862018
7088,656.5098449980849
7089,237.9799411248122
7090,160.63565452429822
7091,780.9460363749242
7092,411.6582190536478
7093,675.2441390044349
7094,667.5324647476237
7095,105.92061387463154
7096,824.7880783494068
7097,749.477197500204
7098,87.53445281090916
7099,66.85717452013994
7100,415.2113514979513
7101,796.91211326494
7102,527.8160809988237
7103,535.7238216990638
7104,41.97098172268243
7105,25.900809856947415
7106,259.77846450790497
7107,774.7999458869838
7108,504.7727346563111
7109,125.32939694245613
7110,18.681567820660042
7111,537.8152668418924
7112,7.540715395135894
7113,73.96940074837958
7114,794.0157449823612
7115,154.21537297426931
7116,993.5641426295733
7117,47.51675694610407
7118,1.7159959730031165
7119,130.1554460543368
7120,867.1662226645259
7121,3.4988396996272866
7122,588.6676210566934
7123,357.15467433641186
7124,924.4017421068445
7125,516.4122977235027
7126,63.67736980505432
7127,830.6190629387386
7128,791.3290262799117
7129,745.589675049505
7130,307.29605378826255
7131,521.4114106363401
7132,8.904794169121715
7133,769.7266726020351
7134,802.9600513935575
7135,802.897333307047
7136,196.52354875548238
7137,265.0740576645575
7138,706.1432410440381
7139,975.6678835697201
7140,285.63795997992463
7141,322.0381288280232
7142,534.3268894192579
7143,731.0711995561448
7144,348.34667023645244
7145,178.1199226699389
7146,547.3587778304068
7147,238.2539671575587
7148,33.13928233811374
7149,246.8681366553208
7150,931.5267416729102
7151,122.06140339629225
7152,948.0848242035148
7153,309.090981064988
7154,782.8307260628064
7155,966.4369601478253
7156,914.7088786752522
7157,443.7069839871107
7158,525.9134705100282
7159,749.9830918701593
7160,516.0311395883338
7161,526.1576415521121
7162,1.0
7163,736.7110760408264
7164,743.8005531225232
7165,775.1547351210505
7166,307.7433744115375
7167,614.5880403843015
7168,887.1570445761788
7169,802.1972311380996
7170,698.7008081091544
7171,762.5576412173766
7172,32.018298298083984
7173,588.982343574698
7174,760.4943044149019
7175,250.3431521766459
7176,3.7710661566498227
7177,439.9506657013626
7178,722.4493392956912
7179,75.24742679480097
7180,929.0503552857858
7181,608.4396671929458
7182,991.7658180364599
7183,562.6336368060689
7184,963.6845908447834
7185,536.5134575264447
7186,646.6125866927847
7187,131.84436837513894
7188,489.14699350025813
7189,222.47241689217884
7190,970.8688308129605
7191,679.631397721622
7192,561.1433079669503
7193,628.6126161725634
7194,164.71986154430013
7195,252.36587832228898
7196,419.6803406915182
7197,169.05840623106835
7198,789.7651952240714
7199,37.72097470067224
7200,714.9312973737381
7201,502.4608123943114
7202,8.343105455113045
7203,721.9440800924754
7204,559.5012051639927
7205,820.5564766121083
7206,241.0620598657404
7207,191.96310607051237
7208,496.956131145174
7209,56.95083921314423
7210,231.66080738815916
7211,558.8952456177027
7212,687.4096151531865
7213,562.4322859408652
7214,511.02883580948554
7215,619.0113682533308
7216,272.54460075671676
7217,522.7429532517059
7218,879.2662953573182
7219,406.8657057204555
7220,665.6849315451336
7221,12.14871632005391
7222,898.1093821181738
7223,1.984829683243111
7224,962.4267098820543
7225,755.4869521020403
7226,43.70550131209531
7227,117.76586744945301
7228,250.5167164707345
7229,26.1297195483802
7230,532.5324343526703
7231,728.3474914120854
7232,995.7048565422356
7233,793.2767920062178
7234,583.076545140713
7235,355.40599943084123
7236,7.390954853061879
7237,903.65626234604
7238,579.3037100666835
7239,190.42352591839722
7240,298.3645147030593
7241,724.8184663977147
7242,655.853853507291
7243,354.0341419615972
7244,528.5344430442783
7245,457.3160767272395
7246,981.5917889264292
7247,946.9746908076976
7248,245.4853016168116
7249,620.9320686396494
7250,738.1391964754828
7251,784.3448994505562
7252,296.6216401723292
7253,489.2359278757822
7254,759.8317306089723
7255,314.88894805095407
7256,507.808798682345
7257,34.700767581197944
7258,546.1817987509531
7259,810.9530304449419
7260,185.47422496877698
7261,242.78467301517622
7262,860.1154080319473
7263,623.142173382247
7264,386.3228656252431
7265,416.8487553521561
7266,706.304027410883
7267,272.5849665649934
7268,945.7428923982844
7269,509.5145137261342
7270,893.2613654402445
7271,285.74934742342595
7272,443.1941548925847
7273,391.0020455618483
7274,405.3322728738888
7275,703.6547491839359
7276,546.457885399488
7277,251.86731638187536
7278,330.1062194100882
7279,343.79660352586
7280,998.1658258893447
7281,756.0630581204448
7282,258.0900566116236
7283,106.49531034024174
7284,520.5284506921554
7285,238.39052737217858
7286,147.1090650575642
7287,395.41656781248344
7288,170.52005061462947
7289,278.2893257412932
7290,741.8721926372659
7291,912.8664870436154
7292,735.3204806964349
7293,720.9161193394998
7294,621.0993957304471
7295,336.0520343535894
7296,884.4802622155286
7297,761.314557199929
7298,888.6108692895934
7299,653.7468370882152
7300,544.4343927523487
7301,114.67304922227507
7302,583.9470712306723
7303,55.403571790705094
7304,670.4701485462621
7305,950.6646794277377
7306,616.391280617913
7307,195.35341221902956
7308,643.9741429451708
7309,908.1603782657143
7310,399.3841168921915
7311,660.6780167360993
7312,625.2382124887407
7313,28.150707552517066
7314,372.5783924168813
7315,598.0880735351485
7316,232.5449843669453
7317,764.8027037497744
7318,541.7670593190473
7319,518.3035289396862
7320,865.0801434656339
7321,314.6739501865772
7322,72.29497260908124
7323,956.6985003986666
7324,473.2586740831176
7325,706.2403750132167
7326,362.4817205249717
7327,614.3715327852515
7328,969.1235436853323
7329,958.9712254405881
7330,420.0984317023108
7331,450.7328614341002
7332,643.603658282436
7333,641.1277961133723
7334,657.6080186021782
7335,557.6128400165436
7336,940.0957788183217
7337,429.54951424202056
7338,597.6749356106612
7339,475.4933926415685
7340,399.7739154887817
7341,508.1016723493186
7342,573.7622575251946
7343,217.38136079279155
7344,895.5069339492195
7345,881.3919218304462
7346,698.0829323676994
7347,561.2771450809074
7348,526.5987710083582
7349,46.74349805756488
7350,864.3763077131845
7351,370.7083803902165
7352,447.41088656246257
7353,446.57155732692934
7354,910.1365438121315
7355,819.2259149684419
7356,555.4052620889547
7357,345.3476556239667
7358,642.1686288575247
7359,632.6566371380416
7360,704.8726432605757
7361,190.855702895313
7362,726.1823216015118
7363,453.16887868977176
7364,282.8653825807528
7365,104.09122573641898
7366,44.38677813794129
7367,492.75191853317625
7368,877.8748492859459
7369,687.3188767686698
7370,474.74914980920914
7371,549.3002219778514
7372,205.10527241165136
7373,963.0158674254402
7374,735.942174600734
7375,95.9336253118733
7376,135.10354652545533
7377,367.717525008439
7378,298.6460251227726
7379,787.9221598002218
7380,549.2681718317634
7381,437.7738777267116
7382,817.8258988183859
7383,211.4782560697532
7384,963.8486209774645
7385,397.84597038529864
7386,852.4686310305648
7387,247.56400754033476
7388,377.8445768402957
7389,45.45553605453277
7390,981.8596467020952
7391,926.821860324047
7392,501.09398965437776
7393,842.2930427824646
7394,20.946842331114674
7395,9.120894665425016
7396,627.9068814679162
7397,329.4878600371395
7398,680.0382547404676
7399,777.4278518983643
7400,197.0265268400015
7401,345.4494035540737
7402,137.47279820543804
7403,904.3116813485875
7404,379.2590230426356
7405,156.01439965244037
7406,430.68819182841656
7407,958.0067536532274
7408,673.8262530639779
7409,493.89217821897586
7410,802.087140180334
7411,878.1302817736232
7412,299.30811751156267
7413,627.9206474405661
7414,621.6366088476369
7415,468.2140648390976
7416,646.6272767062516
7417,429.99561766504127
7418,282.3183853905132
7419,535.8524229623486
7420,703.8615266800653
7421,506.11060080146547
7422,557.062988178081
7423,211.65310184033004
7424,816.6903859092504
7425,338.09193037069105
7426,585.969042915875
7427,438.65596702380753
7428,299.2399262828136
7429,788.4169176782074
7430,156.26494455307954
7431,15.628413517576034
7432,303.8888562597379
7433,7.088939880195633
7434,369.53301548065866
7435,24.514651689333675
7436,766.0762739874796
7437,310.4312054530035
7438,377.26114003216696
7439,582.6577490044627
7440,509.35597025434436
7441,45.8516896482629
7442,283.94833204555255
7443,341.9724729789417
7444,209.9889695317362
7445,546.3418434094868
7446,853.2279848534322
7447,692.6182396763227
7448,908.4793011621736
7449,266.906001940614
7450,911.4487433774298
7451,869.149517774242
7452,714.1336807760553
7453,412.45710159194044
7454,325.7982115542004
7455,352.48840044384343
7456,864.7190772757062
7457,166.3025866462941
7458,934.0054422000098
7459,471.43830116188104
7460,761.3065178881781
7461,599.3885874843332
7462,689.8880145631981
7463,391.005538377133
7464,373.70993420607084
7465,514.3236830651566
7466,162.38669061751062
7467,67.94647020561519
7468,255.38398877987103
7469,26.110878288177926
7470,287.9608951352597
7471,651.8164808121317
7472,186.05560270715333
7473,873.0011886194078
7474,583.9739651161368
7475,664.194639776666
7476,852.735412694959
7477,678.0600963593507
7478,434.5155296661026
7479,938.2086082270177
7480,506.86412256333205
7481,863.4169790176155
7482,128.7700567914625
7483,648.3940751770666
7484,62.276254567605896
7485,316.23843682780006
7486,596.2821832484531
7487,230.72847478560413
7488,286.98361138325515
7489,887.5533579037398
7490,779.6220710946831
7491,214.9810543377771
7492,606.4310228505391
7493,844.4688443062279
7494,893.3922778087685
7495,852.6675979379967
7496,762.8714999789358
7497,90.42310124940383
7498,212.47122259703366
7499,515.8909064697453
7500,482.0951407747454
7501,953.8565550073976
7502,323.0010600339081
7503,680.5935203917018
7504,880.1745712412633
7505,589.8286329497769
7506,113.10353669185277
7507,158.012948198622
7508,371.79230982416277
7509,386.13374805560653
7510,886.3030508340737
7511,827.4281194958619
7512,175.61851030021882
7513,883.0817588866826
7514,757.620235712882
7515,361.30206833195456
7516,619.5204534648258
7517,740.7943778952626
7518,883.8113007116564
7519,675.2822866319368
7520,657.9655827902769
7521,448.57632109727507
7522,829.8809172888323
7523,828.1382411819739
7524,746.038467729133
7525,949.1667142214654
7526,882.1962245182427
7527,561.2787113131883
7528,50.48953605486727
7529,109.095611601124
7530,284.4753710480766
7531,524.8541862579373
7532,85.88508144258655
7533,674.8369077485299
7534,361.05230389174244
7535,155.02433867349
7536,920.6232274181953
7537,941.6086159231145
7538,293.0620135101543
7539,579.30679751691
7540,545.8489128733615
7541,114.43322831874346
7542,514.1603642340181
7543,588.6767572193563
7544,861.5320915189342
7545,890.5749914316435
7546,328.8656190240672
7547,127.99345776925867
7548,568.2691862647578
7549,907.2937771240568
7550,88.48759814977083
7551,119.78282695962788
7552,685.0334857161135
7553,991.8658946416722
7554,551.7830498019146
7555,564.9038866818631
7556,371.1496066694534
7557,495.19862224203393
7558,525.776868448904
7559,160.2240229107701
7560,135.3239395764034
7561,889.9971742288842
7562,31.516012911779583
7563,851.8392239504993
7564,28.99926371833828
7565,548.9564275608002
7566,224.4445247427755
7567,522.0903833443344
7568,71.32015778715862
7569,704.3100814572103
7570,241.0921075397682
7571,254.89921417964823
7572,415.37704991180664
7573,279.673051334402
7574,229.4633629376017
7575,746.2876413919419
7576,898.1222600369481
7577,133.07011425566682
7578,283.79206273414553
7579,458.95250804687436
7580,144.3680971202527
7581,393.0737167967897
7582,490.68504786502507
7583,318.29865211498986
7584,832.7709991822154
7585,713.5597167358202
7586,205.04403888193207
7587,697.9387500618093
7588,635.5622733943335
7589,180.73629019038322
7590,299.58905267245774
7591,411.6452419012289
7592,466.80009047312683
7593,868.3200019098031
7594,132.2475144254488
7595,171.95253127013387
7596,511.8802362388876
7597,350.57252177013703
7598,108.75706720678401
7599,78.42584568028816
7600,666.313686506078
7601,718.5167563167315
7602,2.030103574542697
7603,427.13216035842845
7604,46.14197667204482
7605,131.90218228731044
7606,846.8129461933551
7607,854.1465627469728
7608,900.9230653987845
7609,908.3794851240384
7610,737.0230532217121
7611,753.6756499832593
7612,788.911652704012
7613,650.4248328248516
7614,148.6110134902862
7615,704.427881373763
7616,104.2446623985565
7617,100.29715983128801
7618,884.1890583466748
7619,806.428514836136
7620,508.062424514929
7621,856.1632599479947
7622,424.7310797984674
7623,75.54811167720702
7624,818.1795715330945
7625,202.09622864010063
7626,795.4491996293682
7627,315.04854919357933
7628,576.4802897878538
7629,626.5758040305832
7630,449.6386924329951
7631,972.1531865758435
7632,916.2092575060963
7633,754.5218878369014
7634,89.8794585730571
7635,771.4256388134814
7636,810.8230754511522
7637,652.6936203726077
7638,894.2279003472826
7639,53.18418066176462
7640,866.3982951359368
7641,400.6033394701636
7642,523.9593468595413
7643,389.2754163175677
7644,889.178936012877
7645,832.0449162766547
7646,106.24971859077232
7647,61.630641337877506
7648,351.0063447869311
7649,178.655363902461
7650,828.166671094375
7651,587.1296797779977
7652,1.0
7653,718.312943588113
7654,690.663226018738
7655,687.5813270698162
7656,820.0776561883764
7657,667.5940905602422
7658,576.6703685528549
7659,964.4823859905939
7660,351.9471632330667
7661,673.7959825228156
7662,175.82341886636442
7663,745.5416337364833
7664,340.0850155927998
7665,258.95481088360293
7666,15.356700432484196
7667,344.82276426655943
7668,283.2655414313057
7669,189.6543025313571
7670,458.8287163648783
7671,336.0418688633016
7672,427.0334732985562
7673,846.7113155280246
7674,68.6852115910776
7675,462.4169183638468
7676,56.29172762072011
7677,332.3859268067513
7678,296.81418006607623
7679,117.1449720581216
7680,979.3472556389083
7681,304.1502108358523
7682,65.49647963588946
7683,658.6442868287268
7684,541.7254009280891
7685,182.28769063886682
7686,749.9080587811688
7687,646.7092528677031
7688,678.1960588179727
7689,934.5637010441163
7690,603.8935447420745
7691,213.58364510310474
7692,312.7192000720077
7693,500.021521209693
7694,10.641191034977775
7695,741.5215951057289
7696,487.361769634872
7697,822.9819425088768
7698,344.11150892878123
7699,206.54950056573952
7700,2.8132854031364727
7701,45.477183691216595
7702,605.3059468148167
7703,341.8894067761413
7704,544.157605320396
7705,578.3355270817042
7706,828.0070576846883
7707,403.3909295198216
7708,558.33075312287
7709,667.2324869773055
7710,813.3508685697267
7711,740.6499777683907
7712,569.6980239197522
7713,94.61946407116508
7714,851.7277128034663
7715,464.60942068830485
7716,16.878010331400866
7717,194.17787922113666
7718,197.30860733675638
7719,40.61461839168755
7720,592.3515106584788
7721,103.39118594548111
7722,107.49901143384038
7723,71.10614566099
7724,418.3012605522954
7725,34.451124064925956
7726,233.47559256286976
7727,809.9951333444213
7728,984.6852668795918
7729,470.7594813925052
7730,112.48249710215158
7731,487.2871046534945
7732,927.3260691017867
7733,740.3191408723511
7734,146.62437097147324
7735,563.0894155611287
7736,436.9169924546957
7737,195.78790989968357
7738,721.1349299955269
7739,80.63798264403287
7740,901.0106771979943
7741,847.8499123763048
7742,298.9332945727825
7743,9.540298915180266
7744,125.8879375614336
7745,927.9682341383694
7746,530.3791552697685
7747,866.0738564658736
7748,904.4863774120106
7749,945.2593227811166
7750,912.2336158013779
7751,808.4637396267926
7752,316.39952717118217
7753,878.9223774363021
7754,102.31478817086493
7755,864.3036676922999
7756,729.0555837692143
7757,406.4878031695867
7758,689.2630245658116
7759,822.2415715108893
7760,137.24562510390192
